ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100105,1254117,1st innings,0,109,9/0,0,0,11,1.5,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,0,4.9
ipl20,100106,1254117,1st innings,0,108,9/0,0,0,12,1.6,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,0,4.5
ipl20,100201,1254117,1st innings,0,107,10/0,0,0,13,2.1,1,0,1,False,,44828,Faf du Plessis,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,4.61
ipl20,100202,1254117,1st innings,0,106,14/0,0,0,14,2.2,4,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,44828,Faf du Plessis,4,6.0
ipl20,100203,1254117,1st innings,0,105,20/0,0,0,15,2.3,6,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,44828,Faf du Plessis,6,8.0
ipl20,100204,1254117,1st innings,0,104,20/0,0,0,16,2.4,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,44828,Faf du Plessis,0,7.5
ipl20,100205,1254117,1st innings,0,103,21/0,0,0,17,2.5,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.41
ipl20,100206,1254117,1st innings,0,102,22/0,0,0,18,2.6,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,7.33
ipl20,100301,1254117,1st innings,0,101,24/0,0,0,19,3.1,2,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,2,7.57
ipl20,100302,1254117,1st innings,0,100,25/0,0,0,20,3.2,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,7.5
ipl20,100303,1254117,1st innings,0,99,29/0,0,0,21,3.3,4,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,44828,Faf du Plessis,4,8.28
ipl20,100304,1254117,1st innings,0,98,30/0,0,0,22,3.4,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.18
ipl20,100305,1254117,1st innings,0,97,34/0,0,0,23,3.5,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,4,8.86
ipl20,100306,1254117,1st innings,0,96,34/0,0,0,24,3.6,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,0,8.5
ipl20,100401,1254117,1st innings,0,95,34/0,0,0,25,4.1,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,0,8.16
ipl20,100402,1254117,1st innings,0,94,35/0,0,0,26,4.2,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.07
ipl20,100403,1254117,1st innings,0,93,36/0,0,0,27,4.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,8.0
ipl20,100404,1254117,1st innings,0,92,37/0,0,0,28,4.4,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.92
ipl20,100405,1254117,1st innings,0,91,41/0,0,0,29,4.5,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,4,8.48
ipl20,100406,1254117,1st innings,0,90,42/0,0,0,30,4.6,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,8.4
ipl20,100501,1254117,1st innings,0,89,42/0,0,0,31,5.1,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,0,8.12
ipl20,100502,1254117,1st innings,0,88,43/0,0,0,32,5.2,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,8.06
ipl20,100503,1254117,1st innings,0,87,43/0,0,0,33,5.3,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,0,7.81
ipl20,100504,1254117,1st innings,0,86,44/0,0,0,34,5.4,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.76
ipl20,100505,1254117,1st innings,0,86,45/0,0,0,34,5.4,1,1,1,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,7.94
ipl20,100506,1254117,1st innings,0,85,49/0,0,0,35,5.5,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,4,8.4
ipl20,100507,1254117,1st innings,0,84,50/0,0,0,36,5.6,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,8.33
ipl20,100601,1254117,1st innings,0,83,51/0,0,0,37,6.1,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,8.27
ipl20,100602,1254117,1st innings,0,82,52/0,0,0,38,6.2,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.21
ipl20,100603,1254117,1st innings,0,81,53/0,0,0,39,6.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,8.15
ipl20,100604,1254117,1st innings,0,80,54/0,0,0,40,6.4,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.1
ipl20,100605,1254117,1st innings,0,79,55/0,0,0,41,6.5,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,8.04
ipl20,100606,1254117,1st innings,0,78,56/0,0,0,42,6.6,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.0
ipl20,100701,1254117,1st innings,0,77,56/0,0,0,43,7.1,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,0,7.81
ipl20,100702,1254117,1st innings,0,76,57/0,0,0,44,7.2,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.77
ipl20,100703,1254117,1st innings,0,75,58/0,0,0,45,7.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,7.73
ipl20,100704,1254117,1st innings,0,74,59/0,0,0,46,7.4,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.69
ipl20,100705,1254117,1st innings,0,73,60/0,0,0,47,7.5,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,1060380,Ruturaj Gaikwad,1,7.65
ipl20,100706,1254117,1st innings,0,72,61/0,0,0,48,7.6,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.62
ipl20,100801,1254117,1st innings,0,71,61/1,0,1,49,8.1,0,0,0,True,caught,1060380,Ruturaj Gaikwad,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,230558,Sunil Narine,44828,Faf du Plessis,0,7.46
ipl20,100802,1254117,1st innings,0,70,62/1,0,0,50,8.2,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.44
ipl20,100803,1254117,1st innings,0,69,63/1,0,0,51,8.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,35582,Robin Uthappa,1,7.41
ipl20,100804,1254117,1st innings,0,68,64/1,0,0,52,8.4,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.38
ipl20,100805,1254117,1st innings,0,67,64/1,0,0,53,8.5,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,35582,Robin Uthappa,0,7.24
ipl20,100806,1254117,1st innings,0,66,65/1,0,0,54,8.6,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,35582,Robin Uthappa,1,7.22
ipl20,100901,1254117,1st innings,0,65,66/1,0,0,55,9.1,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,35582,Robin Uthappa,1,7.2
ipl20,100902,1254117,1st innings,0,64,67/1,0,0,56,9.2,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.17
ipl20,100903,1254117,1st innings,0,63,67/1,0,0,57,9.3,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,35582,Robin Uthappa,0,7.05
ipl20,100904,1254117,1st innings,0,62,73/1,0,0,58,9.4,6,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,35582,Robin Uthappa,6,7.55
ipl20,100905,1254117,1st innings,0,61,74/1,0,0,59,9.5,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,35582,Robin Uthappa,1,7.52
ipl20,100906,1254117,1st innings,0,60,80/1,0,0,60,9.6,6,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,56143,Shakib Al Hasan,Kolkata Knight Riders,,,44828,Faf du Plessis,6,8.0
ipl20,101001,1254117,1st innings,0,59,80/1,0,0,61,10.1,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,35582,Robin Uthappa,0,7.86
ipl20,101002,1254117,1st innings,0,58,84/1,0,0,62,10.2,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,35582,Robin Uthappa,4,8.12
ipl20,101003,1254117,1st innings,0,57,88/1,0,0,63,10.3,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,35582,Robin Uthappa,4,8.38
ipl20,101004,1254117,1st innings,0,56,89/1,0,0,64,10.4,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,35582,Robin Uthappa,1,8.34
ipl20,101005,1254117,1st innings,0,55,90/1,0,0,65,10.5,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.3
ipl20,101006,1254117,1st innings,0,55,91/1,0,0,65,10.5,1,1,1,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,35582,Robin Uthappa,1,8.4
ipl20,101007,1254117,1st innings,0,54,97/1,0,0,66,10.6,6,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,35582,Robin Uthappa,6,8.81
ipl20,101101,1254117,1st innings,0,53,99/1,0,0,67,11.1,2,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,2,8.86
ipl20,101102,1254117,1st innings,0,52,99/1,0,0,68,11.2,0,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,0,8.73
ipl20,101103,1254117,1st innings,0,51,100/1,0,0,69,11.3,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.69
ipl20,101104,1254117,1st innings,0,50,101/1,0,0,70,11.4,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,35582,Robin Uthappa,1,8.65
ipl20,101105,1254117,1st innings,0,49,102/1,0,0,71,11.5,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.61
ipl20,101106,1254117,1st innings,0,48,104/1,0,0,72,11.6,2,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,35582,Robin Uthappa,2,8.66
ipl20,101201,1254117,1st innings,0,47,106/1,0,0,73,12.1,2,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,2,8.71
ipl20,101202,1254117,1st innings,0,46,112/1,0,0,74,12.2,6,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,6,9.08
ipl20,101203,1254117,1st innings,0,45,113/1,0,0,75,12.3,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,1,9.04
ipl20,101204,1254117,1st innings,0,44,113/1,0,0,76,12.4,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,35582,Robin Uthappa,0,8.92
ipl20,101205,1254117,1st innings,0,43,114/1,0,0,77,12.5,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,35582,Robin Uthappa,1,8.88
ipl20,101206,1254117,1st innings,0,42,116/1,0,0,78,12.6,2,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,2,8.92
ipl20,101301,1254117,1st innings,0,41,117/1,0,0,79,13.1,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,35582,Robin Uthappa,1,8.88
ipl20,101302,1254117,1st innings,0,41,118/1,0,0,79,13.1,1,1,1,False,,35582,Robin Uthappa,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.96
ipl20,101303,1254117,1st innings,0,40,124/1,0,0,80,13.2,6,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,6,9.3
ipl20,101304,1254117,1st innings,0,39,124/2,0,2,81,13.3,0,0,0,True,leg before wicket,35582,Robin Uthappa,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,230558,Sunil Narine,44828,Faf du Plessis,0,9.18
ipl20,101305,1254117,1st innings,0,38,125/2,0,0,82,13.4,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,44828,Faf du Plessis,1,9.14
ipl20,101306,1254117,1st innings,0,37,125/2,0,0,83,13.5,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,8917,Moeen Ali,0,9.03
ipl20,101307,1254117,1st innings,0,36,125/2,0,0,84,13.6,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,230558,Sunil Narine,Kolkata Knight Riders,,,8917,Moeen Ali,0,8.92
ipl20,101401,1254117,1st innings,0,35,125/2,0,0,85,14.1,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,851403,Venkatesh Iyer,Kolkata Knight Riders,,,44828,Faf du Plessis,0,8.82
ipl20,101402,1254117,1st innings,0,34,126/2,0,0,86,14.2,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,851403,Venkatesh Iyer,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.79
ipl20,101403,1254117,1st innings,0,33,127/2,0,0,87,14.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,851403,Venkatesh Iyer,Kolkata Knight Riders,,,8917,Moeen Ali,1,8.75
ipl20,101404,1254117,1st innings,0,32,128/2,0,0,88,14.4,1,0,1,False,,8917,Moeen Ali,Chennai Super Kings,851403,Venkatesh Iyer,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.72
ipl20,101405,1254117,1st innings,0,31,130/2,0,0,89,14.5,2,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,851403,Venkatesh Iyer,Kolkata Knight Riders,,,8917,Moeen Ali,2,8.76
ipl20,101406,1254117,1st innings,0,30,131/2,0,0,90,14.6,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,851403,Venkatesh Iyer,Kolkata Knight Riders,,,8917,Moeen Ali,1,8.73
ipl20,101501,1254117,1st innings,0,29,135/2,0,0,91,15.1,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,8917,Moeen Ali,4,8.9
ipl20,101502,1254117,1st innings,0,28,137/2,0,0,92,15.2,2,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,8917,Moeen Ali,2,8.93
ipl20,101503,1254117,1st innings,0,27,137/2,0,0,93,15.3,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,8917,Moeen Ali,0,8.83
ipl20,101504,1254117,1st innings,0,26,138/2,0,0,94,15.4,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,8917,Moeen Ali,1,8.8
ipl20,101505,1254117,1st innings,0,25,138/2,0,0,95,15.5,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,44828,Faf du Plessis,0,8.71
ipl20,101506,1254117,1st innings,0,24,139/2,0,0,96,15.6,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.68
ipl20,101601,1254117,1st innings,0,23,145/2,0,0,97,16.1,6,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,6,8.96
ipl20,101602,1254117,1st innings,0,22,145/2,0,0,98,16.2,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,0,8.87
ipl20,101603,1254117,1st innings,0,21,146/2,0,0,99,16.3,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.84
ipl20,101604,1254117,1st innings,0,20,146/2,0,0,100,16.4,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,8917,Moeen Ali,0,8.76
ipl20,101605,1254117,1st innings,0,19,147/2,0,0,101,16.5,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,8917,Moeen Ali,1,8.73
ipl20,101606,1254117,1st innings,0,18,153/2,0,0,102,16.6,6,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,6,9.0
ipl20,101701,1254117,1st innings,0,17,154/2,0,0,103,17.1,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,8917,Moeen Ali,1,8.97
ipl20,101702,1254117,1st innings,0,16,156/2,0,0,104,17.2,2,0,0,False,,8917,Moeen Ali,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,44828,Faf du Plessis,2,9.0
ipl20,101703,1254117,1st innings,0,15,160/2,0,0,105,17.3,4,0,0,False,,8917,Moeen Ali,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,44828,Faf du Plessis,4,9.14
ipl20,101704,1254117,1st innings,0,14,161/2,0,0,106,17.4,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,44828,Faf du Plessis,1,9.11
ipl20,101705,1254117,1st innings,0,14,162/2,0,0,106,17.4,1,1,1,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,8917,Moeen Ali,1,9.16
ipl20,101706,1254117,1st innings,0,13,168/2,0,0,107,17.5,6,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,8917,Moeen Ali,6,9.42
ipl20,101707,1254117,1st innings,0,12,172/2,0,0,108,17.6,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,493773,Lockie Ferguson,Kolkata Knight Riders,,,8917,Moeen Ali,4,9.55
ipl20,101801,1254117,1st innings,0,11,172/2,0,0,109,18.1,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,0,9.46
ipl20,101802,1254117,1st innings,0,10,176/2,0,0,110,18.2,4,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,4,9.6
ipl20,101803,1254117,1st innings,0,9,177/2,0,0,111,18.3,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,1,9.56
ipl20,101804,1254117,1st innings,0,8,178/2,0,0,112,18.4,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,8917,Moeen Ali,1,9.53
ipl20,101805,1254117,1st innings,0,7,184/2,0,0,113,18.5,6,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,6,9.76
ipl20,101806,1254117,1st innings,0,6,185/2,0,0,114,18.6,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44828,Faf du Plessis,1,9.73
ipl20,101901,1254117,1st innings,0,5,186/2,0,0,115,19.1,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,1,9.7
ipl20,101902,1254117,1st innings,0,4,188/2,0,0,116,19.2,2,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,8917,Moeen Ali,2,9.72
ipl20,101903,1254117,1st innings,0,3,189/2,0,0,117,19.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,8917,Moeen Ali,1,9.69
