ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100904,1254115,1st innings,0,62,69/2,0,2,58,9.4,0,0,0,True,caught,529436,Srikar Bharat,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,230558,Sunil Narine,253802,Virat Kohli,0,7.13
ipl20,100905,1254115,1st innings,0,61,70/2,0,0,59,9.5,1,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,253802,Virat Kohli,1,7.11
ipl20,100906,1254115,1st innings,0,60,70/2,0,0,60,9.6,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,325026,Glenn Maxwell,0,7.0
ipl20,101001,1254115,1st innings,0,59,71/2,0,0,61,10.1,1,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,56143,Shakib Al Hasan,Kolkata Knight Riders,,,253802,Virat Kohli,1,6.98
ipl20,101002,1254115,1st innings,0,58,72/2,0,0,62,10.2,1,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,56143,Shakib Al Hasan,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,6.96
ipl20,101003,1254115,1st innings,0,57,76/2,0,0,63,10.3,4,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,56143,Shakib Al Hasan,Kolkata Knight Riders,,,253802,Virat Kohli,4,7.23
ipl20,101004,1254115,1st innings,0,56,77/2,0,0,64,10.4,1,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,56143,Shakib Al Hasan,Kolkata Knight Riders,,,253802,Virat Kohli,1,7.21
ipl20,101005,1254115,1st innings,0,55,78/2,0,0,65,10.5,1,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,56143,Shakib Al Hasan,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,7.2
ipl20,101006,1254115,1st innings,0,54,79/2,0,0,66,10.6,1,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,56143,Shakib Al Hasan,Kolkata Knight Riders,,,253802,Virat Kohli,1,7.18
ipl20,101101,1254115,1st innings,0,54,80/2,0,0,66,11.0,1,1,1,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,253802,Virat Kohli,1,7.27
ipl20,101102,1254115,1st innings,0,53,81/2,0,0,67,11.1,1,0,1,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,253802,Virat Kohli,1,7.25
ipl20,101103,1254115,1st innings,0,52,81/2,0,0,68,11.2,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,325026,Glenn Maxwell,0,7.14
ipl20,101104,1254115,1st innings,0,51,82/2,0,0,69,11.3,1,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,7.13
ipl20,101105,1254115,1st innings,0,50,83/2,0,0,70,11.4,1,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,253802,Virat Kohli,1,7.11
ipl20,101106,1254115,1st innings,0,49,83/2,0,0,71,11.5,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,325026,Glenn Maxwell,0,7.01
ipl20,101107,1254115,1st innings,0,48,87/2,0,0,72,11.6,4,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,325026,Glenn Maxwell,4,7.25
ipl20,101201,1254115,1st innings,0,47,88/2,0,0,73,12.1,1,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,253802,Virat Kohli,1,7.23
ipl20,101202,1254115,1st innings,0,46,88/3,0,3,74,12.2,0,0,0,True,bowled,253802,Virat Kohli,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,230558,Sunil Narine,325026,Glenn Maxwell,0,7.13
ipl20,101203,1254115,1st innings,0,45,89/3,0,0,75,12.3,1,0,0,False,,44936,AB de Villiers,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,7.12
ipl20,101204,1254115,1st innings,0,44,90/3,0,0,76,12.4,1,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,44936,AB de Villiers,1,7.1
ipl20,101205,1254115,1st innings,0,43,90/3,0,0,77,12.5,0,0,0,False,,44936,AB de Villiers,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,325026,Glenn Maxwell,0,7.01
ipl20,101206,1254115,1st innings,0,42,94/3,0,0,78,12.6,4,0,0,False,,44936,AB de Villiers,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,325026,Glenn Maxwell,4,7.23
ipl20,101301,1254115,1st innings,0,41,95/3,0,0,79,13.1,1,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44936,AB de Villiers,1,7.21
ipl20,101302,1254115,1st innings,0,40,96/3,0,0,80,13.2,1,0,0,False,,44936,AB de Villiers,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,7.2
ipl20,101303,1254115,1st innings,0,39,97/3,0,0,81,13.3,1,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,44936,AB de Villiers,1,7.18
ipl20,101304,1254115,1st innings,0,38,99/3,0,0,82,13.4,2,0,0,False,,44936,AB de Villiers,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,325026,Glenn Maxwell,2,7.24
ipl20,101305,1254115,1st innings,0,37,99/3,0,0,83,13.5,0,0,0,False,,44936,AB de Villiers,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,325026,Glenn Maxwell,0,7.15
ipl20,101306,1254115,1st innings,0,36,100/3,0,0,84,13.6,1,0,0,False,,44936,AB de Villiers,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,7.14
ipl20,101401,1254115,1st innings,0,35,102/3,0,0,85,14.1,2,0,0,False,,44936,AB de Villiers,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,325026,Glenn Maxwell,2,7.2
ipl20,101402,1254115,1st innings,0,34,102/4,0,4,86,14.2,0,0,0,True,bowled,44936,AB de Villiers,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,44936,AB de Villiers,325026,Glenn Maxwell,0,7.11
ipl20,101403,1254115,1st innings,0,34,103/4,0,0,86,14.2,1,1,1,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,7.18
ipl20,101404,1254115,1st innings,0,33,107/4,0,0,87,14.3,4,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,325026,Glenn Maxwell,4,7.37
ipl20,101405,1254115,1st innings,0,32,108/4,0,0,88,14.4,1,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,7.36
ipl20,101406,1254115,1st innings,0,31,108/4,0,0,89,14.5,0,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,0,7.28
ipl20,101407,1254115,1st innings,0,30,108/4,0,0,90,14.6,0,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,0,7.2
ipl20,101501,1254115,1st innings,0,29,108/4,0,0,91,15.1,0,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,325026,Glenn Maxwell,0,7.12
ipl20,101502,1254115,1st innings,0,28,108/4,0,0,92,15.2,0,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,325026,Glenn Maxwell,0,7.04
ipl20,101503,1254115,1st innings,0,27,108/4,0,0,93,15.3,0,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,325026,Glenn Maxwell,0,6.96
ipl20,101504,1254115,1st innings,0,26,109/4,0,0,94,15.4,1,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,6.95
ipl20,101505,1254115,1st innings,0,25,109/4,0,0,95,15.5,0,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,0,6.88
ipl20,101506,1254115,1st innings,0,24,111/4,0,0,96,15.6,2,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,2,6.93
ipl20,101601,1254115,1st innings,0,23,112/4,0,0,97,16.1,1,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,325026,Glenn Maxwell,1,6.92
ipl20,101602,1254115,1st innings,0,22,112/4,0,0,98,16.2,0,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,0,6.85
ipl20,101603,1254115,1st innings,0,21,112/4,0,0,99,16.3,0,0,0,False,,325026,Glenn Maxwell,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,0,6.78
ipl20,101604,1254115,1st innings,0,20,112/5,0,5,100,16.4,0,0,0,True,caught,325026,Glenn Maxwell,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,230558,Sunil Narine,1159711,Shahbaz Ahmed,0,6.72
ipl20,101605,1254115,1st innings,0,19,112/5,0,0,101,16.5,0,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,4864,Dan Christian,0,6.65
ipl20,101606,1254115,1st innings,0,18,113/5,0,0,102,16.6,1,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,230558,Sunil Narine,Kolkata Knight Riders,,,4864,Dan Christian,1,6.64
ipl20,101701,1254115,1st innings,0,17,114/5,0,0,103,17.1,1,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,1079848,Shivam Mavi,Kolkata Knight Riders,,,4864,Dan Christian,1,6.64
ipl20,101702,1254115,1st innings,0,16,114/5,0,0,104,17.2,0,0,0,False,,4864,Dan Christian,Royal Challengers Bangalore,1079848,Shivam Mavi,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,0,6.57
ipl20,101703,1254115,1st innings,0,15,115/5,0,0,105,17.3,1,0,0,False,,4864,Dan Christian,Royal Challengers Bangalore,1079848,Shivam Mavi,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,1,6.57
ipl20,101704,1254115,1st innings,0,14,116/5,0,0,106,17.4,1,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,1079848,Shivam Mavi,Kolkata Knight Riders,,,4864,Dan Christian,1,6.56
ipl20,101705,1254115,1st innings,0,13,117/5,0,0,107,17.5,1,0,0,False,,4864,Dan Christian,Royal Challengers Bangalore,1079848,Shivam Mavi,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,1,6.56
ipl20,101706,1254115,1st innings,0,12,119/5,0,0,108,17.6,2,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,1079848,Shivam Mavi,Kolkata Knight Riders,,,4864,Dan Christian,2,6.61
ipl20,101801,1254115,1st innings,0,11,119/5,0,0,109,18.1,0,0,0,False,,4864,Dan Christian,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,0,6.55
ipl20,101802,1254115,1st innings,0,10,123/5,0,0,110,18.2,4,0,0,False,,4864,Dan Christian,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,4,6.7
ipl20,101803,1254115,1st innings,0,9,124/5,0,0,111,18.3,1,0,0,False,,4864,Dan Christian,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,1,6.7
ipl20,101804,1254115,1st innings,0,8,125/5,0,0,112,18.4,1,0,0,False,,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,4864,Dan Christian,1,6.69
ipl20,101805,1254115,1st innings,0,7,126/5,0,0,113,18.5,1,0,0,False,,4864,Dan Christian,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,,,1159711,Shahbaz Ahmed,1,6.69
ipl20,101806,1254115,1st innings,0,6,126/6,0,6,114,18.6,0,0,0,True,caught,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,493773,Lockie Ferguson,Kolkata Knight Riders,1159711,Shahbaz Ahmed,4864,Dan Christian,0,6.63
