ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100906,1254116,1st innings,0,60,65/1,0,0,60,9.6,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,325012,Marcus Stoinis,1,6.5
ipl20,101001,1254116,1st innings,0,59,66/1,0,0,61,10.1,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,325012,Marcus Stoinis,1,6.49
ipl20,101002,1254116,1st innings,0,58,68/1,0,0,62,10.2,2,0,0,False,,325012,Marcus Stoinis,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,28235,Shikhar Dhawan,2,6.58
ipl20,101003,1254116,1st innings,0,57,68/1,0,0,63,10.3,0,0,0,False,,325012,Marcus Stoinis,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,28235,Shikhar Dhawan,0,6.47
ipl20,101004,1254116,1st innings,0,56,68/1,0,0,64,10.4,0,0,0,False,,325012,Marcus Stoinis,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,28235,Shikhar Dhawan,0,6.37
ipl20,101005,1254116,1st innings,0,55,69/1,0,0,65,10.5,1,0,0,False,,325012,Marcus Stoinis,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,28235,Shikhar Dhawan,1,6.36
ipl20,101006,1254116,1st innings,0,54,70/1,0,0,66,10.6,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,325012,Marcus Stoinis,1,6.36
ipl20,101101,1254116,1st innings,0,53,70/1,0,0,67,11.1,0,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,325012,Marcus Stoinis,0,6.26
ipl20,101102,1254116,1st innings,0,52,71/1,0,0,68,11.2,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,325012,Marcus Stoinis,1,6.26
ipl20,101103,1254116,1st innings,0,51,71/2,0,2,69,11.3,0,0,0,True,bowled,325012,Marcus Stoinis,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,325012,Marcus Stoinis,28235,Shikhar Dhawan,0,6.17
ipl20,101104,1254116,1st innings,0,50,73/2,0,0,70,11.4,2,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,28235,Shikhar Dhawan,2,6.25
ipl20,101105,1254116,1st innings,0,49,73/2,0,0,71,11.5,0,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,28235,Shikhar Dhawan,0,6.16
ipl20,101106,1254116,1st innings,0,48,73/2,0,0,72,11.6,0,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,28235,Shikhar Dhawan,0,6.08
ipl20,101201,1254116,1st innings,0,47,74/2,0,0,73,12.1,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,56143,Shakib Al Hasan,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,6.08
ipl20,101202,1254116,1st innings,0,46,74/2,0,0,74,12.2,0,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,56143,Shakib Al Hasan,Kolkata Knight Riders,,,28235,Shikhar Dhawan,0,6.0
ipl20,101203,1254116,1st innings,0,45,74/2,0,0,75,12.3,0,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,56143,Shakib Al Hasan,Kolkata Knight Riders,,,28235,Shikhar Dhawan,0,5.92
ipl20,101204,1254116,1st innings,0,44,75/2,0,0,76,12.4,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,56143,Shakib Al Hasan,Kolkata Knight Riders,,,28235,Shikhar Dhawan,1,5.92
ipl20,101205,1254116,1st innings,0,43,76/2,0,0,77,12.5,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,56143,Shakib Al Hasan,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,5.92
ipl20,101206,1254116,1st innings,0,42,77/2,0,0,78,12.6,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,56143,Shakib Al Hasan,Kolkata Knight Riders,,,28235,Shikhar Dhawan,1,5.92
ipl20,101301,1254116,1st innings,0,41,78/2,0,0,79,13.1,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,28235,Shikhar Dhawan,1,5.92
ipl20,101302,1254116,1st innings,0,40,79/2,0,0,80,13.2,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,5.92
ipl20,101303,1254116,1st innings,0,39,81/2,0,0,81,13.3,2,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,28235,Shikhar Dhawan,2,6.0
ipl20,101304,1254116,1st innings,0,38,81/2,0,0,82,13.4,0,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,28235,Shikhar Dhawan,0,5.92
ipl20,101305,1254116,1st innings,0,37,82/2,0,0,83,13.5,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,28235,Shikhar Dhawan,1,5.92
ipl20,101306,1254116,1st innings,0,36,83/2,0,0,84,13.6,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,5.92
ipl20,101401,1254116,1st innings,0,35,83/3,0,3,85,14.1,0,0,0,True,caught,28235,Shikhar Dhawan,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,28235,Shikhar Dhawan,642519,Shreyas Iyer,0,5.85
ipl20,101402,1254116,1st innings,0,34,83/3,0,0,86,14.2,0,0,0,False,,931581,Rishabh Pant,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,642519,Shreyas Iyer,0,5.79
ipl20,101403,1254116,1st innings,0,33,87/3,0,0,87,14.3,4,0,0,False,,931581,Rishabh Pant,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,642519,Shreyas Iyer,4,6.0
ipl20,101404,1254116,1st innings,0,32,88/3,0,0,88,14.4,1,0,0,False,,931581,Rishabh Pant,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,6.0
ipl20,101405,1254116,1st innings,0,31,89/3,0,0,89,14.5,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,931581,Rishabh Pant,1,6.0
ipl20,101406,1254116,1st innings,0,30,90/3,0,0,90,14.6,1,0,0,False,,931581,Rishabh Pant,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,6.0
ipl20,101501,1254116,1st innings,0,29,90/3,0,0,91,15.1,0,0,0,False,,931581,Rishabh Pant,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,642519,Shreyas Iyer,0,5.93
ipl20,101502,1254116,1st innings,0,28,90/4,0,4,92,15.2,0,0,0,True,caught,931581,Rishabh Pant,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,446763,Rahul Tripathi,642519,Shreyas Iyer,0,5.86
ipl20,101503,1254116,1st innings,0,27,91/4,0,0,93,15.3,1,0,0,False,,670025,Shimron Hetmyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,5.87
ipl20,101504,1254116,1st innings,0,26,92/4,0,0,94,15.4,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,670025,Shimron Hetmyer,1,5.87
ipl20,101505,1254116,1st innings,0,25,92/4,0,0,95,15.5,0,0,0,False,,670025,Shimron Hetmyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,642519,Shreyas Iyer,0,5.81
ipl20,101506,1254116,1st innings,0,24,92/4,0,0,96,15.6,0,0,0,False,,670025,Shimron Hetmyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,642519,Shreyas Iyer,0,5.75
ipl20,101601,1254116,1st innings,0,23,92/4,0,0,97,16.1,0,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,670025,Shimron Hetmyer,0,5.69
ipl20,101602,1254116,1st innings,0,22,93/4,0,0,98,16.2,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,670025,Shimron Hetmyer,1,5.69
ipl20,101603,1254116,1st innings,0,21,95/4,0,0,99,16.3,2,0,0,False,,670025,Shimron Hetmyer,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,642519,Shreyas Iyer,2,5.75
ipl20,101604,1254116,1st innings,0,21,96/4,0,0,99,16.3,1,1,1,False,,670025,Shimron Hetmyer,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,5.81
ipl20,101605,1254116,1st innings,0,20,97/4,0,0,100,16.4,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,670025,Shimron Hetmyer,1,5.82
ipl20,101606,1254116,1st innings,0,19,98/4,0,0,101,16.5,1,0,0,False,,670025,Shimron Hetmyer,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,5.82
ipl20,101607,1254116,1st innings,0,18,99/4,0,0,102,16.6,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1108375,Varun Chakravarthy,Kolkata Knight Riders,,,670025,Shimron Hetmyer,1,5.82
ipl20,101701,1254116,1st innings,0,17,100/4,0,0,103,17.1,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,670025,Shimron Hetmyer,1,5.82
ipl20,101702,1254116,1st innings,0,16,106/4,0,0,104,17.2,6,0,0,False,,670025,Shimron Hetmyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,642519,Shreyas Iyer,6,6.11
ipl20,101703,1254116,1st innings,0,15,107/4,0,0,105,17.3,1,0,0,False,,670025,Shimron Hetmyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,6.11
ipl20,101704,1254116,1st innings,0,14,107/4,0,0,106,17.4,0,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,670025,Shimron Hetmyer,0,6.05
ipl20,101705,1254116,1st innings,0,13,108/4,0,0,107,17.5,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,670025,Shimron Hetmyer,1,6.05
ipl20,101706,1254116,1st innings,0,12,114/4,0,0,108,17.6,6,0,0,False,,670025,Shimron Hetmyer,Delhi Capitals,493773,Lockie Ferguson,Kolkata Knight Riders,,,642519,Shreyas Iyer,6,6.33
ipl20,101801,1254116,1st innings,0,12,115/4,0,0,108,18.0,1,1,1,False,,642519,Shreyas Iyer,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,670025,Shimron Hetmyer,1,6.38
ipl20,101802,1254116,1st innings,0,11,116/4,0,0,109,18.1,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,670025,Shimron Hetmyer,1,6.38
ipl20,101803,1254116,1st innings,0,10,117/4,0,0,110,18.2,1,0,1,False,,670025,Shimron Hetmyer,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,6.38
ipl20,101804,1254116,1st innings,0,9,117/5,0,5,111,18.3,0,0,0,True,run out,642519,Shreyas Iyer,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,230558,Sunil Narine,670025,Shimron Hetmyer,0,6.32
ipl20,101805,1254116,1st innings,0,8,118/5,0,0,112,18.4,1,0,0,False,,554691,Axar Patel,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,6.32
ipl20,101806,1254116,1st innings,0,7,119/5,0,0,113,18.5,1,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,554691,Axar Patel,1,6.31
ipl20,101807,1254116,1st innings,0,6,120/5,0,0,114,18.6,1,0,0,False,,554691,Axar Patel,Delhi Capitals,230558,Sunil Narine,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,6.31
ipl20,101901,1254116,1st innings,0,5,121/5,0,0,115,19.1,1,0,0,False,,554691,Axar Patel,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,642519,Shreyas Iyer,1,6.31
ipl20,101902,1254116,1st innings,0,4,125/5,0,0,116,19.2,4,0,0,False,,642519,Shreyas Iyer,Delhi Capitals,1079848,Shivam Mavi,Kolkata Knight Riders,,,554691,Axar Patel,4,6.46
