ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100402,1254110,1st innings,0,94,38/1,0,0,26,4.2,0,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,1060380,Ruturaj Gaikwad,0,8.76
ipl20,100403,1254110,1st innings,0,93,39/1,0,0,27,4.3,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,1060380,Ruturaj Gaikwad,1,8.66
ipl20,100404,1254110,1st innings,0,92,39/2,0,2,28,4.4,0,0,0,True,caught,1060380,Ruturaj Gaikwad,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,26421,Ravichandran Ashwin,35582,Robin Uthappa,0,8.35
ipl20,100405,1254110,1st innings,0,91,39/2,0,0,29,4.5,0,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,8917,Moeen Ali,0,8.06
ipl20,100406,1254110,1st innings,0,90,41/2,0,0,30,4.6,2,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,8917,Moeen Ali,2,8.2
ipl20,100501,1254110,1st innings,0,89,41/2,0,0,31,5.1,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,35582,Robin Uthappa,0,7.93
ipl20,100502,1254110,1st innings,0,88,42/2,0,0,32,5.2,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,35582,Robin Uthappa,1,7.87
ipl20,100503,1254110,1st innings,0,87,46/2,0,0,33,5.3,4,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,8917,Moeen Ali,4,8.36
ipl20,100504,1254110,1st innings,0,86,46/2,0,0,34,5.4,0,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,8917,Moeen Ali,0,8.11
ipl20,100505,1254110,1st innings,0,85,47/2,0,0,35,5.5,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,8917,Moeen Ali,1,8.05
ipl20,100506,1254110,1st innings,0,84,48/2,0,0,36,5.6,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,35582,Robin Uthappa,1,8.0
ipl20,100601,1254110,1st innings,0,83,48/2,0,0,37,6.1,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,35582,Robin Uthappa,0,7.78
ipl20,100602,1254110,1st innings,0,83,49/2,0,0,37,6.1,1,1,1,False,,8917,Moeen Ali,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,35582,Robin Uthappa,1,7.94
ipl20,100603,1254110,1st innings,0,83,50/2,0,0,37,6.1,1,1,1,False,,8917,Moeen Ali,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,35582,Robin Uthappa,1,8.1
ipl20,100604,1254110,1st innings,0,82,51/2,0,0,38,6.2,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,35582,Robin Uthappa,1,8.05
ipl20,100605,1254110,1st innings,0,81,52/2,0,0,39,6.3,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,8917,Moeen Ali,1,8.0
ipl20,100606,1254110,1st innings,0,80,53/2,0,0,40,6.4,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,35582,Robin Uthappa,1,7.95
ipl20,100607,1254110,1st innings,0,79,55/2,0,0,41,6.5,2,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,8917,Moeen Ali,2,8.04
ipl20,100608,1254110,1st innings,0,78,56/2,0,0,42,6.6,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,8917,Moeen Ali,1,8.0
ipl20,100701,1254110,1st innings,0,77,57/2,0,0,43,7.1,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,8917,Moeen Ali,1,7.95
ipl20,100702,1254110,1st innings,0,76,58/2,0,0,44,7.2,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,35582,Robin Uthappa,1,7.9
ipl20,100703,1254110,1st innings,0,75,59/2,0,0,45,7.3,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,8917,Moeen Ali,1,7.86
ipl20,100704,1254110,1st innings,0,74,59/3,0,3,46,7.4,0,0,0,True,caught,8917,Moeen Ali,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,8917,Moeen Ali,35582,Robin Uthappa,0,7.69
ipl20,100705,1254110,1st innings,0,73,60/3,0,0,47,7.5,1,0,0,False,,35582,Robin Uthappa,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,33141,Ambati Rayudu,1,7.65
ipl20,100706,1254110,1st innings,0,72,61/3,0,0,48,7.6,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,35582,Robin Uthappa,1,7.62
ipl20,100801,1254110,1st innings,0,71,61/3,0,0,49,8.1,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,35582,Robin Uthappa,0,7.46
ipl20,100802,1254110,1st innings,0,70,62/3,0,0,50,8.2,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,35582,Robin Uthappa,1,7.44
ipl20,100803,1254110,1st innings,0,69,62/4,0,4,51,8.3,0,0,0,True,caught,35582,Robin Uthappa,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,26421,Ravichandran Ashwin,33141,Ambati Rayudu,0,7.29
ipl20,100804,1254110,1st innings,0,68,62/4,0,0,52,8.4,0,0,0,False,,28081,MS Dhoni,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33141,Ambati Rayudu,0,7.15
ipl20,100805,1254110,1st innings,0,67,64/4,0,0,53,8.5,2,0,0,False,,28081,MS Dhoni,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33141,Ambati Rayudu,2,7.24
ipl20,100806,1254110,1st innings,0,66,65/4,0,0,54,8.6,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33141,Ambati Rayudu,1,7.22
ipl20,100901,1254110,1st innings,0,65,65/4,0,0,55,9.1,0,0,0,False,,28081,MS Dhoni,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,33141,Ambati Rayudu,0,7.09
ipl20,100902,1254110,1st innings,0,64,66/4,0,0,56,9.2,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,33141,Ambati Rayudu,1,7.07
ipl20,100903,1254110,1st innings,0,63,67/4,0,0,57,9.3,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,28081,MS Dhoni,1,7.05
ipl20,100904,1254110,1st innings,0,62,67/4,0,0,58,9.4,0,0,0,False,,28081,MS Dhoni,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,33141,Ambati Rayudu,0,6.93
ipl20,100905,1254110,1st innings,0,61,68/4,0,0,59,9.5,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,33141,Ambati Rayudu,1,6.91
ipl20,100906,1254110,1st innings,0,60,69/4,0,0,60,9.6,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,28081,MS Dhoni,1,6.9
ipl20,101001,1254110,1st innings,0,59,69/4,0,0,61,10.1,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,28081,MS Dhoni,0,6.78
ipl20,101002,1254110,1st innings,0,58,70/4,0,0,62,10.2,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,28081,MS Dhoni,1,6.77
ipl20,101003,1254110,1st innings,0,57,70/4,0,0,63,10.3,0,0,0,False,,28081,MS Dhoni,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33141,Ambati Rayudu,0,6.66
ipl20,101004,1254110,1st innings,0,56,71/4,0,0,64,10.4,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33141,Ambati Rayudu,1,6.65
ipl20,101005,1254110,1st innings,0,55,72/4,0,0,65,10.5,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,28081,MS Dhoni,1,6.64
ipl20,101006,1254110,1st innings,0,54,72/4,0,0,66,10.6,0,0,0,False,,28081,MS Dhoni,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33141,Ambati Rayudu,0,6.54
ipl20,101101,1254110,1st innings,0,53,72/4,0,0,67,11.1,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,0,6.44
ipl20,101102,1254110,1st innings,0,52,76/4,0,0,68,11.2,4,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,4,6.7
ipl20,101103,1254110,1st innings,0,51,76/4,0,0,69,11.3,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,0,6.6
ipl20,101104,1254110,1st innings,0,50,76/4,0,0,70,11.4,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,0,6.51
ipl20,101105,1254110,1st innings,0,49,80/4,0,0,71,11.5,4,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,4,6.76
ipl20,101106,1254110,1st innings,0,48,80/4,0,0,72,11.6,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,0,6.66
ipl20,101201,1254110,1st innings,0,47,81/4,0,0,73,12.1,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,33141,Ambati Rayudu,1,6.65
ipl20,101202,1254110,1st innings,0,46,82/4,0,0,74,12.2,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,28081,MS Dhoni,1,6.64
ipl20,101203,1254110,1st innings,0,45,83/4,0,0,75,12.3,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,33141,Ambati Rayudu,1,6.64
ipl20,101204,1254110,1st innings,0,44,83/4,0,0,76,12.4,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,28081,MS Dhoni,0,6.55
ipl20,101205,1254110,1st innings,0,43,84/4,0,0,77,12.5,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,28081,MS Dhoni,1,6.54
ipl20,101206,1254110,1st innings,0,42,85/4,0,0,78,12.6,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,554691,Axar Patel,Delhi Capitals,,,33141,Ambati Rayudu,1,6.53
ipl20,101301,1254110,1st innings,0,41,85/4,0,0,79,13.1,0,0,0,False,,28081,MS Dhoni,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,33141,Ambati Rayudu,0,6.45
ipl20,101302,1254110,1st innings,0,40,85/4,0,0,80,13.2,0,0,0,False,,28081,MS Dhoni,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,33141,Ambati Rayudu,0,6.37
ipl20,101303,1254110,1st innings,0,39,85/4,0,0,81,13.3,0,0,0,False,,28081,MS Dhoni,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,33141,Ambati Rayudu,0,6.29
ipl20,101304,1254110,1st innings,0,38,86/4,0,0,82,13.4,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,33141,Ambati Rayudu,1,6.29
ipl20,101305,1254110,1st innings,0,37,87/4,0,0,83,13.5,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,28081,MS Dhoni,1,6.28
ipl20,101306,1254110,1st innings,0,36,88/4,0,0,84,13.6,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,33141,Ambati Rayudu,1,6.28
ipl20,101401,1254110,1st innings,0,35,89/4,0,0,85,14.1,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33141,Ambati Rayudu,1,6.28
ipl20,101402,1254110,1st innings,0,34,90/4,0,0,86,14.2,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,28081,MS Dhoni,1,6.27
ipl20,101403,1254110,1st innings,0,33,91/4,0,0,87,14.3,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33141,Ambati Rayudu,1,6.27
ipl20,101404,1254110,1st innings,0,32,91/4,0,0,88,14.4,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,28081,MS Dhoni,0,6.2
ipl20,101405,1254110,1st innings,0,31,92/4,0,0,89,14.5,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,28081,MS Dhoni,1,6.2
ipl20,101406,1254110,1st innings,0,30,93/4,0,0,90,14.6,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33141,Ambati Rayudu,1,6.2
ipl20,101501,1254110,1st innings,0,29,94/4,0,0,91,15.1,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,33141,Ambati Rayudu,1,6.19
ipl20,101502,1254110,1st innings,0,28,95/4,0,0,92,15.2,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,28081,MS Dhoni,1,6.19
ipl20,101503,1254110,1st innings,0,27,96/4,0,0,93,15.3,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,33141,Ambati Rayudu,1,6.19
ipl20,101504,1254110,1st innings,0,26,97/4,0,0,94,15.4,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,28081,MS Dhoni,1,6.19
ipl20,101505,1254110,1st innings,0,25,98/4,0,0,95,15.5,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,33141,Ambati Rayudu,1,6.18
ipl20,101506,1254110,1st innings,0,24,99/4,0,0,96,15.6,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,28081,MS Dhoni,1,6.18
ipl20,101601,1254110,1st innings,0,23,99/4,0,0,97,16.1,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,28081,MS Dhoni,0,6.12
ipl20,101602,1254110,1st innings,0,22,99/4,0,0,98,16.2,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,28081,MS Dhoni,0,6.06
ipl20,101603,1254110,1st innings,0,21,103/4,0,0,99,16.3,4,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,28081,MS Dhoni,4,6.24
ipl20,101604,1254110,1st innings,0,20,103/4,0,0,100,16.4,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,28081,MS Dhoni,0,6.18
ipl20,101605,1254110,1st innings,0,19,104/4,0,0,101,16.5,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,28081,MS Dhoni,1,6.17
ipl20,101606,1254110,1st innings,0,18,104/4,0,0,102,16.6,0,0,0,False,,28081,MS Dhoni,Chennai Super Kings,550215,Kagiso Rabada,Delhi Capitals,,,33141,Ambati Rayudu,0,6.11
ipl20,101701,1254110,1st innings,0,17,104/4,0,0,103,17.1,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,0,6.05
ipl20,101702,1254110,1st innings,0,16,108/4,0,0,104,17.2,4,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,4,6.23
ipl20,101703,1254110,1st innings,0,15,108/4,0,0,105,17.3,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,0,6.17
ipl20,101704,1254110,1st innings,0,15,109/4,0,0,105,17.3,1,1,1,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,1,6.22
ipl20,101705,1254110,1st innings,0,14,115/4,0,0,106,17.4,6,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,6,6.5
ipl20,101706,1254110,1st innings,0,13,117/4,0,0,107,17.5,2,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,2,6.56
ipl20,101707,1254110,1st innings,0,12,118/4,0,0,108,17.6,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,28081,MS Dhoni,1,6.55
ipl20,101801,1254110,1st innings,0,11,118/4,0,0,109,18.1,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,28081,MS Dhoni,0,6.49
ipl20,101802,1254110,1st innings,0,10,124/4,0,0,110,18.2,6,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,28081,MS Dhoni,6,6.76
ipl20,101803,1254110,1st innings,0,9,125/4,0,0,111,18.3,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,28081,MS Dhoni,1,6.75
ipl20,101804,1254110,1st innings,0,8,126/4,0,0,112,18.4,1,0,0,False,,28081,MS Dhoni,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,33141,Ambati Rayudu,1,6.75
ipl20,101805,1254110,1st innings,0,7,128/4,0,0,113,18.5,2,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,28081,MS Dhoni,2,6.79
ipl20,101806,1254110,1st innings,0,6,132/4,0,0,114,18.6,4,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,481979,Anrich Nortje,Delhi Capitals,,,28081,MS Dhoni,4,6.94
ipl20,101901,1254110,1st innings,0,5,132/5,0,5,115,19.1,0,0,0,True,caught,28081,MS Dhoni,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,694211,Avesh Khan,33141,Ambati Rayudu,0,6.88
ipl20,101902,1254110,1st innings,0,4,133/5,0,0,116,19.2,1,0,1,False,,234675,Ravindra Jadeja,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,33141,Ambati Rayudu,1,6.87
ipl20,101903,1254110,1st innings,0,3,134/5,0,0,117,19.3,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,234675,Ravindra Jadeja,1,6.87
ipl20,101904,1254110,1st innings,0,2,135/5,0,0,118,19.4,1,0,0,False,,234675,Ravindra Jadeja,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,33141,Ambati Rayudu,1,6.86
ipl20,101905,1254110,1st innings,0,1,135/5,0,0,119,19.5,0,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,234675,Ravindra Jadeja,0,6.8
