ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254106,1st innings,0,119,0/0,0,0,1,0.1,0,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,851403,Venkatesh Iyer,0,0.0
ipl20,100002,1254106,1st innings,0,118,2/0,0,0,2,0.2,2,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,851403,Venkatesh Iyer,2,6.0
ipl20,100003,1254106,1st innings,0,117,6/0,0,0,3,0.3,4,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,851403,Venkatesh Iyer,4,12.0
ipl20,100004,1254106,1st innings,0,116,6/0,0,0,4,0.4,0,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,851403,Venkatesh Iyer,0,9.0
ipl20,100005,1254106,1st innings,0,115,7/0,0,0,5,0.5,1,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,851403,Venkatesh Iyer,1,8.4
ipl20,100006,1254106,1st innings,0,114,8/0,0,0,6,0.6,1,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,1070173,Shubman Gill,1,8.0
ipl20,100101,1254106,1st innings,0,113,8/0,0,0,7,1.1,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,1070173,Shubman Gill,0,6.85
ipl20,100102,1254106,1st innings,0,112,8/0,0,0,8,1.2,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,1070173,Shubman Gill,0,6.0
ipl20,100103,1254106,1st innings,0,111,8/0,0,0,9,1.3,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,1070173,Shubman Gill,0,5.33
ipl20,100104,1254106,1st innings,0,110,9/0,0,0,10,1.4,1,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,1070173,Shubman Gill,1,5.4
ipl20,100105,1254106,1st innings,0,109,9/0,0,0,11,1.5,0,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,851403,Venkatesh Iyer,0,4.9
ipl20,100106,1254106,1st innings,0,109,11/0,0,0,11,1.5,2,2,2,False,,1070173,Shubman Gill,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,851403,Venkatesh Iyer,2,6.0
ipl20,100107,1254106,1st innings,0,108,15/0,0,0,12,1.6,4,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,1070173,Shubman Gill,4,7.5
ipl20,100201,1254106,1st innings,0,107,15/0,0,0,13,2.1,0,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,851403,Venkatesh Iyer,0,6.92
ipl20,100202,1254106,1st innings,0,106,15/0,0,0,14,2.2,0,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,851403,Venkatesh Iyer,0,6.42
ipl20,100203,1254106,1st innings,0,105,15/0,0,0,15,2.3,0,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,851403,Venkatesh Iyer,0,6.0
ipl20,100204,1254106,1st innings,0,104,16/0,0,0,16,2.4,1,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,851403,Venkatesh Iyer,1,6.0
ipl20,100205,1254106,1st innings,0,103,16/0,0,0,17,2.5,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,1070173,Shubman Gill,0,5.64
ipl20,100206,1254106,1st innings,0,102,17/0,0,0,18,2.6,1,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,1070173,Shubman Gill,1,5.66
ipl20,100301,1254106,1st innings,0,101,17/0,0,0,19,3.1,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,1070173,Shubman Gill,0,5.36
ipl20,100302,1254106,1st innings,0,100,17/0,0,0,20,3.2,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,1070173,Shubman Gill,0,5.1
ipl20,100303,1254106,1st innings,0,99,17/0,0,0,21,3.3,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,1070173,Shubman Gill,0,4.85
ipl20,100304,1254106,1st innings,0,99,18/0,0,0,21,3.3,1,1,1,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,1070173,Shubman Gill,1,5.14
ipl20,100305,1254106,1st innings,0,98,19/0,0,0,22,3.4,1,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,1070173,Shubman Gill,1,5.18
ipl20,100306,1254106,1st innings,0,97,20/0,0,0,23,3.5,1,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,851403,Venkatesh Iyer,1,5.21
ipl20,100307,1254106,1st innings,0,96,20/0,0,0,24,3.6,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,1070173,Shubman Gill,0,5.0
ipl20,100401,1254106,1st innings,0,95,26/0,0,0,25,4.1,6,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,851403,Venkatesh Iyer,6,6.24
ipl20,100402,1254106,1st innings,0,94,26/0,0,0,26,4.2,0,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,851403,Venkatesh Iyer,0,6.0
ipl20,100403,1254106,1st innings,0,93,26/0,0,0,27,4.3,0,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,851403,Venkatesh Iyer,0,5.77
ipl20,100404,1254106,1st innings,0,92,26/0,0,0,28,4.4,0,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,851403,Venkatesh Iyer,0,5.57
ipl20,100405,1254106,1st innings,0,91,27/0,0,0,29,4.5,1,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,851403,Venkatesh Iyer,1,5.58
ipl20,100406,1254106,1st innings,0,90,31/0,0,0,30,4.6,4,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,1131754,Chetan Sakariya,Rajasthan Royals,,,1070173,Shubman Gill,4,6.2
ipl20,100501,1254106,1st innings,0,89,32/0,0,0,31,5.1,1,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,851403,Venkatesh Iyer,1,6.19
ipl20,100502,1254106,1st innings,0,88,32/0,0,0,32,5.2,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,1070173,Shubman Gill,0,6.0
ipl20,100503,1254106,1st innings,0,87,32/0,0,0,33,5.3,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,1070173,Shubman Gill,0,5.81
ipl20,100504,1254106,1st innings,0,86,33/0,0,0,34,5.4,1,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,1070173,Shubman Gill,1,5.82
ipl20,100505,1254106,1st innings,0,85,34/0,0,0,35,5.5,1,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,851403,Venkatesh Iyer,1,5.82
ipl20,100506,1254106,1st innings,0,84,34/0,0,0,36,5.6,0,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,439952,Chris Morris,Rajasthan Royals,,,1070173,Shubman Gill,0,5.66
ipl20,100601,1254106,1st innings,0,83,35/0,0,0,37,6.1,1,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,851403,Venkatesh Iyer,1,5.67
ipl20,100602,1254106,1st innings,0,82,36/0,0,0,38,6.2,1,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,1070173,Shubman Gill,1,5.68
ipl20,100603,1254106,1st innings,0,81,38/0,0,0,39,6.3,2,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,851403,Venkatesh Iyer,2,5.84
ipl20,100604,1254106,1st innings,0,80,39/0,0,0,40,6.4,1,0,0,False,,1070173,Shubman Gill,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,851403,Venkatesh Iyer,1,5.85
ipl20,100605,1254106,1st innings,0,79,43/0,0,0,41,6.5,4,0,0,False,,851403,Venkatesh Iyer,Kolkata Knight Riders,390484,Jaydev Unadkat,Rajasthan Royals,,,1070173,Shubman Gill,4,6.29
