ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100901,1254095,1st innings,0,65,71/1,0,0,55,9.1,4,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,277906,Kane Williamson,4,7.74
ipl20,100902,1254095,1st innings,0,64,73/1,0,0,56,9.2,2,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,277906,Kane Williamson,2,7.82
ipl20,100903,1254095,1st innings,0,63,73/1,0,0,57,9.3,0,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,277906,Kane Williamson,0,7.68
ipl20,100904,1254095,1st innings,0,62,75/1,0,0,58,9.4,2,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,277906,Kane Williamson,2,7.75
ipl20,100905,1254095,1st innings,0,61,76/1,0,0,59,9.5,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,277906,Kane Williamson,1,7.72
ipl20,100906,1254095,1st innings,0,60,76/1,0,0,60,9.6,0,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,298438,Jason Roy,0,7.6
ipl20,101001,1254095,1st innings,0,59,77/1,0,0,61,10.1,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,,,277906,Kane Williamson,1,7.57
ipl20,101002,1254095,1st innings,0,58,78/1,0,0,62,10.2,1,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,,,298438,Jason Roy,1,7.54
ipl20,101003,1254095,1st innings,0,57,79/1,0,0,63,10.3,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,,,277906,Kane Williamson,1,7.52
ipl20,101004,1254095,1st innings,0,56,80/1,0,0,64,10.4,1,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,,,298438,Jason Roy,1,7.5
ipl20,101005,1254095,1st innings,0,55,81/1,0,0,65,10.5,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,,,277906,Kane Williamson,1,7.47
ipl20,101006,1254095,1st innings,0,54,81/1,0,0,66,10.6,0,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,1159711,Shahbaz Ahmed,Royal Challengers Bangalore,,,298438,Jason Roy,0,7.36
ipl20,101101,1254095,1st innings,0,53,82/1,0,0,67,11.1,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,277906,Kane Williamson,1,7.34
ipl20,101102,1254095,1st innings,0,52,84/1,0,0,68,11.2,2,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,298438,Jason Roy,2,7.41
ipl20,101103,1254095,1st innings,0,51,84/2,0,2,69,11.3,0,0,0,True,bowled,277906,Kane Williamson,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,277906,Kane Williamson,298438,Jason Roy,0,7.3
ipl20,101104,1254095,1st innings,0,50,86/2,0,0,70,11.4,2,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,298438,Jason Roy,2,7.37
ipl20,101105,1254095,1st innings,0,49,87/2,0,0,71,11.5,1,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,298438,Jason Roy,1,7.35
ipl20,101106,1254095,1st innings,0,48,91/2,0,0,72,11.6,4,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,1070180,Priyam Garg,4,7.58
ipl20,101201,1254095,1st innings,0,47,92/2,0,0,73,12.1,1,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,298438,Jason Roy,1,7.56
ipl20,101202,1254095,1st innings,0,46,92/2,0,0,74,12.2,0,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,1070180,Priyam Garg,0,7.45
ipl20,101203,1254095,1st innings,0,45,93/2,0,0,75,12.3,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,1070180,Priyam Garg,1,7.44
ipl20,101204,1254095,1st innings,0,44,95/2,0,0,76,12.4,2,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,298438,Jason Roy,2,7.5
ipl20,101205,1254095,1st innings,0,43,95/2,0,0,77,12.5,0,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,298438,Jason Roy,0,7.4
ipl20,101206,1254095,1st innings,0,42,96/2,0,0,78,12.6,1,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,298438,Jason Roy,1,7.38
ipl20,101301,1254095,1st innings,0,41,102/2,0,0,79,13.1,6,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,298438,Jason Roy,6,7.74
ipl20,101302,1254095,1st innings,0,40,103/2,0,0,80,13.2,1,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,298438,Jason Roy,1,7.72
ipl20,101303,1254095,1st innings,0,39,103/2,0,0,81,13.3,0,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,1070180,Priyam Garg,0,7.62
ipl20,101304,1254095,1st innings,0,38,104/2,0,0,82,13.4,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,1070180,Priyam Garg,1,7.6
ipl20,101305,1254095,1st innings,0,37,104/2,0,0,83,13.5,0,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,298438,Jason Roy,0,7.51
ipl20,101306,1254095,1st innings,0,36,105/2,0,0,84,13.6,1,0,0,False,,1070180,Priyam Garg,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,298438,Jason Roy,1,7.5
ipl20,101401,1254095,1st innings,0,35,105/3,0,3,85,14.1,0,0,0,True,caught,1070180,Priyam Garg,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,4864,Dan Christian,298438,Jason Roy,0,7.41
ipl20,101402,1254095,1st innings,0,34,106/3,0,0,86,14.2,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,1175485,Abdul Samad,1,7.39
ipl20,101403,1254095,1st innings,0,33,106/3,0,0,87,14.3,0,0,0,False,,1175485,Abdul Samad,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,298438,Jason Roy,0,7.31
ipl20,101404,1254095,1st innings,0,32,107/3,0,0,88,14.4,1,0,0,False,,1175485,Abdul Samad,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,298438,Jason Roy,1,7.29
ipl20,101405,1254095,1st innings,0,31,107/3,0,0,89,14.5,0,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,1175485,Abdul Samad,0,7.21
ipl20,101406,1254095,1st innings,0,30,107/4,0,4,90,14.6,0,0,0,True,caught,298438,Jason Roy,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,4864,Dan Christian,1175485,Abdul Samad,0,7.13
ipl20,101501,1254095,1st innings,0,29,107/5,0,5,91,15.1,0,0,0,True,leg before wicket,1175485,Abdul Samad,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,1175485,Abdul Samad,279810,Wriddhiman Saha,0,7.05
ipl20,101502,1254095,1st innings,0,28,108/5,0,0,92,15.2,1,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,279810,Wriddhiman Saha,1,7.04
ipl20,101503,1254095,1st innings,0,27,109/5,0,0,93,15.3,1,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,391485,Jason Holder,1,7.03
ipl20,101504,1254095,1st innings,0,26,110/5,0,0,94,15.4,1,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,279810,Wriddhiman Saha,1,7.02
ipl20,101505,1254095,1st innings,0,25,112/5,0,0,95,15.5,2,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,391485,Jason Holder,2,7.07
ipl20,101506,1254095,1st innings,0,24,113/5,0,0,96,15.6,1,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,430246,Yuzvendra Chahal,Royal Challengers Bangalore,,,391485,Jason Holder,1,7.06
ipl20,101601,1254095,1st innings,0,23,114/5,0,0,97,16.1,1,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,391485,Jason Holder,1,7.05
ipl20,101602,1254095,1st innings,0,22,118/5,0,0,98,16.2,4,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,279810,Wriddhiman Saha,4,7.22
ipl20,101603,1254095,1st innings,0,21,119/5,0,0,99,16.3,1,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,279810,Wriddhiman Saha,1,7.21
ipl20,101604,1254095,1st innings,0,20,119/5,0,0,100,16.4,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,391485,Jason Holder,0,7.14
ipl20,101605,1254095,1st innings,0,19,120/5,0,0,101,16.5,1,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,391485,Jason Holder,1,7.12
ipl20,101606,1254095,1st innings,0,18,120/5,0,0,102,16.6,0,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,4864,Dan Christian,Royal Challengers Bangalore,,,279810,Wriddhiman Saha,0,7.05
ipl20,101701,1254095,1st innings,0,17,124/5,0,0,103,17.1,4,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,391485,Jason Holder,4,7.22
ipl20,101702,1254095,1st innings,0,16,124/6,0,6,104,17.2,0,0,0,True,caught,279810,Wriddhiman Saha,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,44936,AB de Villiers,391485,Jason Holder,0,7.15
ipl20,101703,1254095,1st innings,0,15,125/6,0,0,105,17.3,1,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,793463,Rashid Khan,1,7.14
ipl20,101704,1254095,1st innings,0,14,126/6,0,0,106,17.4,1,0,0,False,,793463,Rashid Khan,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,391485,Jason Holder,1,7.13
ipl20,101705,1254095,1st innings,0,13,130/6,0,0,107,17.5,4,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,793463,Rashid Khan,4,7.28
ipl20,101706,1254095,1st innings,0,12,130/6,0,0,108,17.6,0,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,793463,Rashid Khan,0,7.22
ipl20,101801,1254095,1st innings,0,11,130/6,0,0,109,18.1,0,0,0,False,,793463,Rashid Khan,Sunrisers Hyderabad,940973,Mohammed Siraj,Royal Challengers Bangalore,,,391485,Jason Holder,0,7.15
ipl20,101802,1254095,1st innings,0,10,134/6,0,0,110,18.2,4,0,0,False,,793463,Rashid Khan,Sunrisers Hyderabad,940973,Mohammed Siraj,Royal Challengers Bangalore,,,391485,Jason Holder,4,7.3
ipl20,101803,1254095,1st innings,0,9,135/6,0,0,111,18.3,1,0,0,False,,793463,Rashid Khan,Sunrisers Hyderabad,940973,Mohammed Siraj,Royal Challengers Bangalore,,,391485,Jason Holder,1,7.29
ipl20,101804,1254095,1st innings,0,8,136/6,0,0,112,18.4,1,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,940973,Mohammed Siraj,Royal Challengers Bangalore,,,793463,Rashid Khan,1,7.28
ipl20,101805,1254095,1st innings,0,7,136/6,0,0,113,18.5,0,0,0,False,,793463,Rashid Khan,Sunrisers Hyderabad,940973,Mohammed Siraj,Royal Challengers Bangalore,,,391485,Jason Holder,0,7.22
ipl20,101806,1254095,1st innings,0,6,136/6,0,0,114,18.6,0,0,0,False,,793463,Rashid Khan,Sunrisers Hyderabad,940973,Mohammed Siraj,Royal Challengers Bangalore,,,391485,Jason Holder,0,7.15
ipl20,101901,1254095,1st innings,0,5,138/6,0,0,115,19.1,2,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,793463,Rashid Khan,2,7.2
ipl20,101902,1254095,1st innings,0,4,138/6,0,0,116,19.2,0,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,793463,Rashid Khan,0,7.13
ipl20,101903,1254095,1st innings,0,3,139/6,0,0,117,19.3,1,0,0,False,,391485,Jason Holder,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,793463,Rashid Khan,1,7.12
ipl20,101904,1254095,1st innings,0,2,139/6,0,0,118,19.4,0,0,0,False,,793463,Rashid Khan,Sunrisers Hyderabad,390481,Harshal Patel,Royal Challengers Bangalore,,,391485,Jason Holder,0,7.06
