ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254101,1st innings,0,120,1/0,0,0,0,0.0,1,1,1,False,,1070168,Prithvi Shaw,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,28235,Shikhar Dhawan,1,0
ipl20,100002,1254101,1st innings,0,119,2/0,0,0,1,0.1,1,0,0,False,,1070168,Prithvi Shaw,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,28235,Shikhar Dhawan,1,12.0
ipl20,100003,1254101,1st innings,0,118,3/0,0,0,2,0.2,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,1070168,Prithvi Shaw,1,9.0
ipl20,100004,1254101,1st innings,0,117,4/0,0,0,3,0.3,1,0,0,False,,1070168,Prithvi Shaw,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,28235,Shikhar Dhawan,1,8.0
ipl20,100005,1254101,1st innings,0,116,8/0,0,0,4,0.4,4,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,1070168,Prithvi Shaw,4,12.0
ipl20,100006,1254101,1st innings,0,115,9/0,0,0,5,0.5,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,1070168,Prithvi Shaw,1,10.8
ipl20,100007,1254101,1st innings,0,114,10/0,0,0,6,0.6,1,0,0,False,,1070168,Prithvi Shaw,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,28235,Shikhar Dhawan,1,10.0
ipl20,100101,1254101,1st innings,0,113,14/0,0,0,7,1.1,4,0,0,False,,1070168,Prithvi Shaw,Delhi Capitals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,28235,Shikhar Dhawan,4,12.0
ipl20,100102,1254101,1st innings,0,112,15/0,0,0,8,1.2,1,0,0,False,,1070168,Prithvi Shaw,Delhi Capitals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,28235,Shikhar Dhawan,1,11.25
ipl20,100103,1254101,1st innings,0,111,15/0,0,0,9,1.3,0,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,1070168,Prithvi Shaw,0,10.0
ipl20,100104,1254101,1st innings,0,110,15/0,0,0,10,1.4,0,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,1070168,Prithvi Shaw,0,9.0
ipl20,100105,1254101,1st innings,0,109,19/0,0,0,11,1.5,4,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,1070168,Prithvi Shaw,4,10.36
ipl20,100106,1254101,1st innings,0,108,20/0,0,0,12,1.6,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,1070168,Prithvi Shaw,1,10.0
ipl20,100201,1254101,1st innings,0,107,20/0,0,0,13,2.1,0,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,1070168,Prithvi Shaw,0,9.23
ipl20,100202,1254101,1st innings,0,106,21/0,0,0,14,2.2,1,0,0,False,,28235,Shikhar Dhawan,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,1070168,Prithvi Shaw,1,9.0
ipl20,100203,1254101,1st innings,0,105,21/0,0,0,15,2.3,0,0,0,False,,1070168,Prithvi Shaw,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,28235,Shikhar Dhawan,0,8.4
ipl20,100204,1254101,1st innings,0,104,22/0,0,0,16,2.4,1,0,0,False,,1070168,Prithvi Shaw,Delhi Capitals,325026,Glenn Maxwell,Royal Challengers Bangalore,,,28235,Shikhar Dhawan,1,8.25
