ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,101102,1254088,1st innings,0,52,140/3,0,0,68,11.2,1,0,0,False,,230559,Kieron Pollard,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,1,12.35
ipl20,101103,1254088,1st innings,0,51,141/3,0,0,69,11.3,1,0,1,False,,446507,Suryakumar Yadav,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,230559,Kieron Pollard,1,12.26
ipl20,101104,1254088,1st innings,0,50,142/3,0,0,70,11.4,1,0,0,False,,230559,Kieron Pollard,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,1,12.17
ipl20,101105,1254088,1st innings,0,49,146/3,0,0,71,11.5,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,230559,Kieron Pollard,4,12.33
ipl20,101106,1254088,1st innings,0,48,146/3,0,0,72,11.6,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,230559,Kieron Pollard,0,12.16
ipl20,101201,1254088,1st innings,0,47,148/3,0,0,73,12.1,2,0,0,False,,230559,Kieron Pollard,Mumbai Indians,1070183,Abhishek Sharma,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,2,12.16
ipl20,101202,1254088,1st innings,0,46,149/3,0,0,74,12.2,1,0,0,False,,230559,Kieron Pollard,Mumbai Indians,1070183,Abhishek Sharma,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,1,12.08
ipl20,101203,1254088,1st innings,0,45,149/3,0,0,75,12.3,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,1070183,Abhishek Sharma,Sunrisers Hyderabad,,,230559,Kieron Pollard,0,11.92
ipl20,101204,1254088,1st innings,0,44,150/3,0,0,76,12.4,1,0,1,False,,446507,Suryakumar Yadav,Mumbai Indians,1070183,Abhishek Sharma,Sunrisers Hyderabad,,,230559,Kieron Pollard,1,11.84
ipl20,101205,1254088,1st innings,0,44,151/3,0,0,76,12.4,1,1,1,False,,230559,Kieron Pollard,Mumbai Indians,1070183,Abhishek Sharma,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,1,11.92
ipl20,101206,1254088,1st innings,0,43,151/4,0,4,77,12.5,0,0,0,True,caught,230559,Kieron Pollard,Mumbai Indians,1070183,Abhishek Sharma,Sunrisers Hyderabad,230559,Kieron Pollard,446507,Suryakumar Yadav,0,11.76
ipl20,101207,1254088,1st innings,0,42,151/5,0,5,78,12.6,0,0,0,True,caught,355269,James Neesham,Mumbai Indians,1070183,Abhishek Sharma,Sunrisers Hyderabad,25913,Mohammad Nabi,446507,Suryakumar Yadav,0,11.61
ipl20,101301,1254088,1st innings,0,41,155/5,0,0,79,13.1,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,471342,Krunal Pandya,4,11.77
ipl20,101302,1254088,1st innings,0,40,161/5,0,0,80,13.2,6,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,471342,Krunal Pandya,6,12.07
ipl20,101303,1254088,1st innings,0,39,162/5,0,0,81,13.3,1,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,471342,Krunal Pandya,1,12.0
ipl20,101304,1254088,1st innings,0,38,162/5,0,0,82,13.4,0,0,0,False,,471342,Krunal Pandya,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,0,11.85
ipl20,101305,1254088,1st innings,0,37,166/5,0,0,83,13.5,4,0,0,False,,471342,Krunal Pandya,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,4,12.0
ipl20,101306,1254088,1st innings,0,36,167/5,0,0,84,13.6,1,0,0,False,,471342,Krunal Pandya,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,1,11.92
ipl20,101401,1254088,1st innings,0,35,169/5,0,0,85,14.1,2,0,0,False,,471342,Krunal Pandya,Mumbai Indians,25913,Mohammad Nabi,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,2,11.92
ipl20,101402,1254088,1st innings,0,34,170/5,0,0,86,14.2,1,0,0,False,,471342,Krunal Pandya,Mumbai Indians,25913,Mohammad Nabi,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,1,11.86
ipl20,101403,1254088,1st innings,0,33,171/5,0,0,87,14.3,1,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,25913,Mohammad Nabi,Sunrisers Hyderabad,,,471342,Krunal Pandya,1,11.79
ipl20,101404,1254088,1st innings,0,32,172/5,0,0,88,14.4,1,0,0,False,,471342,Krunal Pandya,Mumbai Indians,25913,Mohammad Nabi,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,1,11.72
ipl20,101405,1254088,1st innings,0,31,176/5,0,0,89,14.5,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,25913,Mohammad Nabi,Sunrisers Hyderabad,,,471342,Krunal Pandya,4,11.86
ipl20,101406,1254088,1st innings,0,30,177/5,0,0,90,14.6,1,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,25913,Mohammad Nabi,Sunrisers Hyderabad,,,471342,Krunal Pandya,1,11.8
ipl20,101501,1254088,1st innings,0,29,183/5,0,0,91,15.1,6,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,471342,Krunal Pandya,6,12.06
ipl20,101502,1254088,1st innings,0,28,184/5,0,0,92,15.2,1,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,471342,Krunal Pandya,1,12.0
ipl20,101503,1254088,1st innings,0,27,184/6,0,6,93,15.3,0,0,0,True,caught,471342,Krunal Pandya,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,25913,Mohammad Nabi,446507,Suryakumar Yadav,0,11.87
ipl20,101504,1254088,1st innings,0,26,185/6,0,0,94,15.4,1,0,0,False,,261354,Nathan Coulter-Nile,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,1,11.8
ipl20,101505,1254088,1st innings,0,25,189/6,0,0,95,15.5,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,261354,Nathan Coulter-Nile,4,11.93
ipl20,101506,1254088,1st innings,0,24,190/6,0,0,96,15.6,1,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,793463,Rashid Khan,Sunrisers Hyderabad,,,261354,Nathan Coulter-Nile,1,11.87
ipl20,101601,1254088,1st innings,0,23,192/6,0,0,97,16.1,2,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,261354,Nathan Coulter-Nile,2,11.87
ipl20,101602,1254088,1st innings,0,22,196/6,0,0,98,16.2,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,261354,Nathan Coulter-Nile,4,12.0
ipl20,101603,1254088,1st innings,0,21,196/6,0,0,99,16.3,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,261354,Nathan Coulter-Nile,0,11.87
ipl20,101604,1254088,1st innings,0,20,200/6,0,0,100,16.4,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,261354,Nathan Coulter-Nile,4,12.0
ipl20,101605,1254088,1st innings,0,19,200/6,0,0,101,16.5,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,261354,Nathan Coulter-Nile,0,11.88
ipl20,101606,1254088,1st innings,0,18,204/6,0,0,102,16.6,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,326017,Siddarth Kaul,Sunrisers Hyderabad,,,261354,Nathan Coulter-Nile,4,12.0
ipl20,101701,1254088,1st innings,0,17,206/6,0,0,103,17.1,2,0,0,False,,261354,Nathan Coulter-Nile,Mumbai Indians,391485,Jason Holder,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,2,12.0
ipl20,101702,1254088,1st innings,0,16,206/7,0,7,104,17.2,0,0,0,True,caught,261354,Nathan Coulter-Nile,Mumbai Indians,391485,Jason Holder,Sunrisers Hyderabad,25913,Mohammad Nabi,446507,Suryakumar Yadav,0,11.88
ipl20,101703,1254088,1st innings,0,15,210/7,0,0,105,17.3,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,391485,Jason Holder,Sunrisers Hyderabad,,,32966,Piyush Chawla,4,12.0
ipl20,101704,1254088,1st innings,0,14,216/7,0,0,106,17.4,6,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,391485,Jason Holder,Sunrisers Hyderabad,,,32966,Piyush Chawla,6,12.22
ipl20,101705,1254088,1st innings,0,13,217/7,0,0,107,17.5,1,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,391485,Jason Holder,Sunrisers Hyderabad,,,32966,Piyush Chawla,1,12.16
ipl20,101706,1254088,1st innings,0,12,217/7,0,0,108,17.6,0,0,0,False,,32966,Piyush Chawla,Mumbai Indians,391485,Jason Holder,Sunrisers Hyderabad,,,446507,Suryakumar Yadav,0,12.05
ipl20,101801,1254088,1st innings,0,12,218/7,0,0,108,18.0,1,1,1,False,,446507,Suryakumar Yadav,Mumbai Indians,1246528,Umran Malik,Sunrisers Hyderabad,,,32966,Piyush Chawla,1,12.11
ipl20,101802,1254088,1st innings,0,11,218/7,0,0,109,18.1,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,1246528,Umran Malik,Sunrisers Hyderabad,,,32966,Piyush Chawla,0,12.0
ipl20,101803,1254088,1st innings,0,10,222/7,0,0,110,18.2,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,1246528,Umran Malik,Sunrisers Hyderabad,,,32966,Piyush Chawla,4,12.1
ipl20,101804,1254088,1st innings,0,9,226/7,0,0,111,18.3,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,1246528,Umran Malik,Sunrisers Hyderabad,,,32966,Piyush Chawla,4,12.21
ipl20,101805,1254088,1st innings,0,8,230/7,0,0,112,18.4,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,1246528,Umran Malik,Sunrisers Hyderabad,,,32966,Piyush Chawla,4,12.32
ipl20,101806,1254088,1st innings,0,7,230/7,0,0,113,18.5,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,1246528,Umran Malik,Sunrisers Hyderabad,,,32966,Piyush Chawla,0,12.21
ipl20,101807,1254088,1st innings,0,6,230/7,0,0,114,18.6,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,1246528,Umran Malik,Sunrisers Hyderabad,,,32966,Piyush Chawla,0,12.1
ipl20,101901,1254088,1st innings,0,5,230/8,0,8,115,19.1,0,0,0,True,caught,32966,Piyush Chawla,Mumbai Indians,391485,Jason Holder,Sunrisers Hyderabad,1175485,Abdul Samad,446507,Suryakumar Yadav,0,12.0
ipl20,101902,1254088,1st innings,0,4,230/8,0,0,116,19.2,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,391485,Jason Holder,Sunrisers Hyderabad,,,625383,Jasprit Bumrah,0,11.89
ipl20,101903,1254088,1st innings,0,3,230/8,0,0,117,19.3,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,391485,Jason Holder,Sunrisers Hyderabad,,,625383,Jasprit Bumrah,0,11.79
