ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100506,1254093,1st innings,0,84,41/2,0,0,36,5.6,0,0,0,False,,714451,Shivam Dube,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,425943,Sanju Samson,0,6.83
ipl20,100601,1254093,1st innings,0,83,41/3,0,3,37,6.1,0,0,0,True,caught,425943,Sanju Samson,Rajasthan Royals,355269,James Neesham,Mumbai Indians,355269,James Neesham,714451,Shivam Dube,0,6.64
ipl20,100602,1254093,1st innings,0,82,41/3,0,0,38,6.2,0,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,714451,Shivam Dube,0,6.47
ipl20,100603,1254093,1st innings,0,81,41/3,0,0,39,6.3,0,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,714451,Shivam Dube,0,6.3
ipl20,100604,1254093,1st innings,0,80,42/3,0,0,40,6.4,1,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,714451,Shivam Dube,1,6.3
ipl20,100605,1254093,1st innings,0,79,43/3,0,0,41,6.5,1,0,0,False,,714451,Shivam Dube,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,823509,Glenn Phillips,1,6.29
ipl20,100606,1254093,1st innings,0,78,43/3,0,0,42,6.6,0,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,714451,Shivam Dube,0,6.14
ipl20,100701,1254093,1st innings,0,77,44/3,0,0,43,7.1,1,0,0,False,,714451,Shivam Dube,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,823509,Glenn Phillips,1,6.13
ipl20,100702,1254093,1st innings,0,76,44/3,0,0,44,7.2,0,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,714451,Shivam Dube,0,6.0
ipl20,100703,1254093,1st innings,0,75,45/3,0,0,45,7.3,1,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,714451,Shivam Dube,1,6.0
ipl20,100704,1254093,1st innings,0,74,45/3,0,0,46,7.4,0,0,0,False,,714451,Shivam Dube,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,823509,Glenn Phillips,0,5.86
ipl20,100705,1254093,1st innings,0,73,46/3,0,0,47,7.5,1,0,0,False,,714451,Shivam Dube,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,823509,Glenn Phillips,1,5.87
ipl20,100706,1254093,1st innings,0,72,47/3,0,0,48,7.6,1,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,230559,Kieron Pollard,Mumbai Indians,,,714451,Shivam Dube,1,5.87
ipl20,100801,1254093,1st innings,0,71,47/3,0,0,49,8.1,0,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,714451,Shivam Dube,0,5.75
ipl20,100802,1254093,1st innings,0,70,48/3,0,0,50,8.2,1,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,714451,Shivam Dube,1,5.76
ipl20,100803,1254093,1st innings,0,69,48/4,0,4,51,8.3,0,0,0,True,bowled,714451,Shivam Dube,Rajasthan Royals,355269,James Neesham,Mumbai Indians,355269,James Neesham,823509,Glenn Phillips,0,5.64
ipl20,100804,1254093,1st innings,0,68,49/4,0,0,52,8.4,1,0,0,False,,321777,David Miller,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,823509,Glenn Phillips,1,5.65
ipl20,100805,1254093,1st innings,0,67,49/4,0,0,53,8.5,0,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,321777,David Miller,0,5.54
ipl20,100806,1254093,1st innings,0,66,49/4,0,0,54,8.6,0,0,0,False,,823509,Glenn Phillips,Rajasthan Royals,355269,James Neesham,Mumbai Indians,,,321777,David Miller,0,5.44
ipl20,100901,1254093,1st innings,0,65,49/4,0,0,55,9.1,0,0,0,False,,321777,David Miller,Rajasthan Royals,261354,Nathan Coulter-Nile,Mumbai Indians,,,823509,Glenn Phillips,0,5.34
