ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254094,1st innings,0,119,1/0,0,0,1,0.1,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,481896,Mohammed Shami,Punjab Kings,,,44828,Faf du Plessis,1,6.0
ipl20,100002,1254094,1st innings,0,118,2/0,0,0,2,0.2,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,481896,Mohammed Shami,Punjab Kings,,,1060380,Ruturaj Gaikwad,1,6.0
ipl20,100003,1254094,1st innings,0,117,2/0,0,0,3,0.3,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,481896,Mohammed Shami,Punjab Kings,,,44828,Faf du Plessis,0,4.0
ipl20,100004,1254094,1st innings,0,116,2/0,0,0,4,0.4,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,481896,Mohammed Shami,Punjab Kings,,,44828,Faf du Plessis,0,3.0
ipl20,100005,1254094,1st innings,0,115,3/0,0,0,5,0.5,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,481896,Mohammed Shami,Punjab Kings,,,44828,Faf du Plessis,1,3.6
ipl20,100006,1254094,1st innings,0,114,3/0,0,0,6,0.6,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,481896,Mohammed Shami,Punjab Kings,,,1060380,Ruturaj Gaikwad,0,3.0
ipl20,100101,1254094,1st innings,0,113,7/0,0,0,7,1.1,4,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1168641,Harpreet Brar,Punjab Kings,,,44828,Faf du Plessis,4,6.0
ipl20,100102,1254094,1st innings,0,112,8/0,0,0,8,1.2,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1168641,Harpreet Brar,Punjab Kings,,,44828,Faf du Plessis,1,6.0
ipl20,100103,1254094,1st innings,0,111,8/0,0,0,9,1.3,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1168641,Harpreet Brar,Punjab Kings,,,1060380,Ruturaj Gaikwad,0,5.33
ipl20,100104,1254094,1st innings,0,111,10/0,0,0,9,1.3,2,2,2,False,,44828,Faf du Plessis,Chennai Super Kings,1168641,Harpreet Brar,Punjab Kings,,,1060380,Ruturaj Gaikwad,2,6.66
ipl20,100105,1254094,1st innings,0,110,10/0,0,0,10,1.4,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1168641,Harpreet Brar,Punjab Kings,,,44828,Faf du Plessis,0,6.0
ipl20,100106,1254094,1st innings,0,109,11/0,0,0,11,1.5,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1168641,Harpreet Brar,Punjab Kings,,,44828,Faf du Plessis,1,6.0
ipl20,100107,1254094,1st innings,0,108,11/0,0,0,12,1.6,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1168641,Harpreet Brar,Punjab Kings,,,1060380,Ruturaj Gaikwad,0,5.5
ipl20,100201,1254094,1st innings,0,107,11/0,0,0,13,2.1,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,481896,Mohammed Shami,Punjab Kings,,,44828,Faf du Plessis,0,5.07
